,StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,prolific_id,dt_q1,dt_q2,understood_system_did_well_dt,system_confusing_complicated_dt,system_confusing_confusing_dt,understood_system_easy_to_understand_dt,system_confusing_hard_to_remember_dt,understood_system_predictable_dt,understood_system_how_it_works_dt,understood_system_inputs_and_outputs_dt,lr_q1,lr_q2,understood_system_did_well_lr,system_confusing_complicated_lr,system_confusing_confusing_lr,understood_system_easy_to_understand_lr,system_confusing_hard_to_remember_lr,understood_system_predictable_lr,understood_system_how_it_works_lr,understood_system_inputs_and_outputs_lr,bb_no_shap_q1,bb_no_shap_q2,understood_system_did_well_bb_no_shap,system_confusing_complicated_bb_no_shap,system_confusing_confusing_bb_no_shap,understood_system_easy_to_understand_bb_no_shap,system_confusing_hard_to_remember_bb_no_shap,understood_system_predictable_bb_no_shap,understood_system_how_it_works_bb_no_shap,understood_system_inputs_and_outputs_bb_no_shap,bb_shap_q1,bb_shap_q2,understood_system_did_well_bb_shap,system_confusing_complicated_bb_shap,system_confusing_confusing_bb_shap,understood_system_easy_to_understand_bb_shap,system_confusing_hard_to_remember_bb_shap,understood_system_predictable_bb_shap,understood_system_how_it_works_bb_shap,understood_system_inputs_and_outputs_bb_shap,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model,taken_in_appropiate_time_window,int_q1_correct_answer,int_q2_correct_answer,bb_q1_correct_answer,bb_q2_correct_answer,q1_is_correct_int,q1_is_correct_bb,q2_is_correct_int,q2_is_correct_bb,understood_system_bb,understood_system_int,system_confusing_bb,system_confusing_int
102,2021-08-24 09:42:09,2021-08-24 09:47:31,IP Address,108.26.38.123,100,322,True,2021-08-24 09:47:32,R_2fxPwtWJDe8OoTK,,,,,43.089996337890625,-75.76329803466796875,anonymous,EN,1,F_3JEIaFU36d0Zenm,signature.png,6559,image/png,60fd3d06efb9752b387bffae,Fail,First year grade,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,27,Moderately knowledgeable,Yes,No,Yes,No,No,60fd3d06efb9752b387bffae,education,2,3,1,2,int,shap,dt,True,Fail,First year grade,Pass,First year grade,True,True,True,True,4.0,4.2,2.0,2.6666666666666665
103,2021-08-24 09:39:09,2021-08-24 09:47:40,IP Address,207.224.177.99,100,511,True,2021-08-24 09:47:41,R_1jcuqhbNugigf0h,,,,,33.24090576171875,-111.77919769287109375,anonymous,EN,1,F_1d03oWihLouY2BX,signature.png,16565,image/png,5b9811290f2cf000010f31fb,Pass,First year grade,4.0,5.0,4.0,2.0,,2.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,,,,,,,,,,,22,Moderately knowledgeable,No,No,Yes,No,No,5b9811290f2cf000010f31fb,education,2,3,4,1,bb,no_shap,dt,True,Pass,First year grade,Pass,First year grade,True,True,True,True,3.8,3.2,2.6666666666666665,
104,2021-08-24 09:46:25,2021-08-24 09:52:21,IP Address,206.82.16.253,100,355,True,2021-08-24 09:52:22,R_31vMUslsdLFS8BY,,,,,40.07940673828125,-76.3141021728515625,anonymous,EN,1,F_1oBlRyZ4zZrIabm,signature.png,17972,image/png,6103c632b31f5ff3b4b3fff9,,,,,,,,,,,Pass,First year grade,4.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,Pass,First year grade,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,8,Slightly knowledgeable,No,No,No,No,No,6103c632b31f5ff3b4b3fff9,education,1,2,2,1,int,shap,lr,True,Pass,First year grade,Fail,First year grade,True,False,True,True,4.4,4.2,3.3333333333333335,2.6666666666666665
105,2021-08-24 09:48:09,2021-08-24 09:55:56,IP Address,216.15.25.30,100,466,True,2021-08-24 09:55:57,R_1Oq7s14JGSVvviA,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,1,F_2xRebALu2REwXZt,signature.png,16735,image/png,6100c81ecdea6296d15cc20b,Fail,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,,,,,,,,,,,2,Slightly knowledgeable,No,No,Yes,No,No,6100c81ecdea6296d15cc20b,education,2,4,3,1,int,no_shap,dt,True,Fail,First year grade,Pass,First year grade,True,True,True,True,3.8,3.6,2.0,4.0
106,2021-08-24 09:44:02,2021-08-24 09:56:32,IP Address,174.56.169.134,100,750,True,2021-08-24 09:56:33,R_2y3nIQqspUQldp4,,,,,32.0175933837890625,-80.99250030517578125,anonymous,EN,1,F_2QnhHdQppHdKO7T,signature.png,10692,image/png,61001400237f51c3662bd5b4,Fail,First year grade,5.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,,,,,,,,,,,Fail,Number of failures,4.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,,,,,,,,,,,2,Moderately knowledgeable,Yes,No,Yes,No,No,61001400237f51c3662bd5b4,education,1,4,3,1,bb,no_shap,dt,True,Fail,First year grade,Fail,First year grade,True,True,True,False,4.6,4.0,1.0,3.3333333333333335
107,2021-08-24 09:48:00,2021-08-24 09:57:14,IP Address,76.211.116.89,100,553,True,2021-08-24 09:57:15,R_3IW45Hamhe2QQ8R,,,,,35.717803955078125,-78.84279632568359375,anonymous,EN,0.89999997615814208984375,F_3DqDD3hJLwddMcW,signature.png,8557,image/png,6108092e51cc80cd7f954006,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,,,,,,,,,,,Pass,First year grade,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,10,Slightly knowledgeable,No,No,Yes,No,No,6108092e51cc80cd7f954006,education,4,2,3,2,int,shap,lr,True,Fail,First year grade,Pass,First year grade,True,True,True,True,4.0,3.0,2.6666666666666665,4.0
108,2021-08-24 09:48:34,2021-08-24 09:57:21,IP Address,75.38.105.216,100,526,True,2021-08-24 09:57:22,R_cYEuYzJXh8t4qaJ,,,,,39.5272064208984375,-119.91290283203125,anonymous,EN,1,F_1lmbB45MP5LGlXz,signature.png,19189,image/png,61086989c6f620103c41a338,Fail,First year grade,5.0,2.0,2.0,5.0,2.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.5,Slightly knowledgeable,Yes,No,Yes,No,No,61086989c6f620103c41a338,education,1,3,3,2,int,shap,dt,True,Fail,First year grade,Fail,First year grade,True,True,True,True,3.6,4.8,2.6666666666666665,2.0
109,2021-08-24 09:53:21,2021-08-24 10:03:42,IP Address,73.193.97.92,100,621,True,2021-08-24 10:03:43,R_3Rlv5RQedlG47cY,,,,,47.722900390625,-122.19609832763671875,anonymous,EN,1,F_1jqUUV3QdGdkV6X,signature.png,18650,image/png,5f133dabb6d33409b90e9c2f,Pass,Mother's education level,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,,,,,,,,,,,3,Slightly knowledgeable,No,No,No,No,No,5f133dabb6d33409b90e9c2f,education,1,3,4,3,int,no_shap,dt,True,Pass,First year grade,Fail,First year grade,True,True,False,True,4.2,3.4,3.6666666666666665,4.0
110,2021-08-24 10:14:00,2021-08-24 10:18:46,IP Address,47.156.83.23,100,286,True,2021-08-24 10:18:47,R_3Msq5OUylLEBSmx,,,,,33.8307952880859375,-118.1125030517578125,anonymous,EN,1,F_QgqyCJF6bvEUfaF,signature.png,6890,image/png,6107177deac31dbfbd354a2e,Pass,Mother's education level,5.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,20,Slightly knowledgeable,Yes,No,Yes,No,No,6107177deac31dbfbd354a2e,education,3,2,2,3,int,no_shap,dt,True,Pass,First year grade,Fail,First year grade,True,True,False,True,4.0,4.2,3.0,2.3333333333333335
111,2021-08-24 10:05:56,2021-08-24 10:19:54,IP Address,24.160.19.10,100,838,True,2021-08-24 10:19:55,R_WkTTFIcmnOa8X2F,,,,,33.8654022216796875,-98.52519989013671875,anonymous,EN,0.89999997615814208984375,F_2YsMgA5FCKMNrbD,signature.png,14307,image/png,5b92f80b2f777d000175da5c,Fail,First year grade,3.0,2.0,2.0,3.0,3.0,1.0,4.0,5.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,,,,,,,,,,,3,Slightly knowledgeable,Yes,No,No,Yes,No,5b92f80b2f777d000175da5c,education,2,4,3,4,int,no_shap,dt,True,Fail,First year grade,Pass,First year grade,True,True,True,True,4.2,3.2,2.0,2.3333333333333335
112,2021-08-24 10:20:36,2021-08-24 10:27:03,IP Address,65.73.39.122,100,386,True,2021-08-24 10:27:04,R_1JXSY47ybu8C64p,,,,,41.049102783203125,-85.151397705078125,anonymous,EN,1,F_2cBNrAtmctxRSrl,signature.png,8115,image/png,60fff989b5b83a3e80be9ca9,Pass,Quality of family relationships,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,,,,,,,,,,,Fail,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,5,Slightly knowledgeable,No,No,No,No,No,60fff989b5b83a3e80be9ca9,education,4,3,4,2,bb,no_shap,dt,True,Pass,First year grade,Pass,First year grade,True,False,False,True,4.0,2.6,2.0,4.0
113,2021-08-24 10:21:42,2021-08-24 10:35:23,IP Address,76.240.38.163,100,820,True,2021-08-24 10:35:24,R_O8VVWECjRTt1HFL,,,,,41.5052947998046875,-81.55660247802734375,anonymous,EN,1,F_2Blkx9GcrhiK74t,signature.png,12268,image/png,5b9c1a42c57b4b0001eedc61,,,,,,,,,,,Pass,Number of absences,3.0,5.0,5.0,1.0,3.0,4.0,2.0,4.0,Fail,First year grade,3.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,30,Moderately knowledgeable,Yes,No,No,No,No,5b9c1a42c57b4b0001eedc61,education,1,3,2,3,bb,no_shap,lr,True,Pass,First year grade,Fail,First year grade,True,True,False,True,4.0,2.8,2.0,4.333333333333333
114,2021-08-24 10:27:42,2021-08-24 10:36:01,IP Address,206.176.220.23,100,498,True,2021-08-24 10:36:02,R_1M6rrhRNzlPQOQH,,,,,44.37469482421875,-89.803497314453125,anonymous,EN,1,F_3KDdFXhWRPPXRrB,signature.png,19859,image/png,6111b04382b7b8effc8b2b27,,,,,,,,,,,Pass,First year grade,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2,Slightly knowledgeable,No,No,No,No,No,6111b04382b7b8effc8b2b27,education,4,1,4,2,bb,shap,lr,True,Pass,First year grade,Pass,First year grade,True,True,True,True,3.2,3.2,4.0,3.3333333333333335
115,2021-08-24 10:28:58,2021-08-24 10:38:55,IP Address,69.136.133.31,100,596,True,2021-08-24 10:38:55,R_PHEx2BGCjyyR2yR,,,,,42.3887939453125,-83.1894989013671875,anonymous,EN,1,F_1ogSPcEbvHZY8vf,signature.png,10339,image/png,61076ee38070ba807d31e919,Pass,First year grade,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4,Moderately knowledgeable,No,No,No,No,No,61076ee38070ba807d31e919,education,1,3,2,1,int,shap,dt,True,Pass,First year grade,Fail,First year grade,True,True,True,True,3.2,3.8,3.6666666666666665,3.3333333333333335
116,2021-08-24 10:34:05,2021-08-24 10:41:22,IP Address,198.209.39.125,100,437,True,2021-08-24 10:41:23,R_1QaT0asADB7KVBZ,,,,,36.612701416015625,-93.2335968017578125,anonymous,EN,1,F_1JPERbc8S3Wbg5U,signature.png,18799,image/png,60fdbd48902fa5a4e667eb0c,Pass,Mother's education level,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,16,Not knowledgeable at all,No,No,Yes,No,No,60fdbd48902fa5a4e667eb0c,education,4,2,2,3,bb,shap,dt,True,Pass,First year grade,Pass,First year grade,True,True,False,True,1.0,1.0,5.0,5.0
117,2021-08-24 10:38:11,2021-08-24 10:44:12,IP Address,73.58.158.23,100,361,True,2021-08-24 10:44:13,R_1nPa9LAhgALGW3L,,,,,36.17889404296875,-86.803497314453125,anonymous,EN,1,F_1OVSILRhFxOvwGd,signature.png,5032,image/png,5aa3eff9873cda00010d570f,Pass,First year grade,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,,,,,,,,,,,16,Knowledgeable,No,No,No,No,No,5aa3eff9873cda00010d570f,education,4,2,2,1,int,no_shap,dt,True,Pass,First year grade,Pass,First year grade,True,True,True,True,4.4,4.0,1.3333333333333333,2.6666666666666665
118,2021-08-24 10:38:51,2021-08-24 10:48:31,IP Address,24.210.22.16,100,580,True,2021-08-24 10:48:31,R_3et2vCPHRPtAPbk,,,,,39.3184051513671875,-82.1011962890625,anonymous,EN,1,F_2ffYQglnHMNGHnX,signature.png,9169,image/png,60f22ce19d3c98dacd6d464f,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,Fail,First year grade,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,1,Slightly knowledgeable,No,No,Yes,No,No,60f22ce19d3c98dacd6d464f,education,1,4,4,2,int,no_shap,lr,True,Pass,First year grade,Fail,First year grade,True,True,True,True,2.4,2.8,4.0,4.0
119,2021-08-24 10:45:50,2021-08-24 10:51:28,IP Address,68.162.150.186,100,338,True,2021-08-24 10:51:29,R_2PpaypLDHO1l3Rm,,,,,40.4857940673828125,-80.016998291015625,anonymous,EN,1,F_z3c5T0kkw2eD4Rz,signature.png,12093,image/png,6107f36c4840fc01211df6e0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,2,Slightly knowledgeable,No,No,No,No,No,6107f36c4840fc01211df6e0,education,4,2,4,2,bb,shap,lr,True,Pass,First year grade,Pass,First year grade,True,True,True,True,4.8,3.4,1.6666666666666667,4.0
120,2021-08-24 10:49:06,2021-08-24 10:56:44,IP Address,12.46.47.250,100,457,True,2021-08-24 10:56:45,R_3HLIl41hsyG25nZ,,,,,35.250396728515625,-96.6660003662109375,anonymous,EN,1,F_3pam8Im6eAhrDZO,signature.png,13138,image/png,60b6b4d12a9854d3385bc768,Fail,First year grade,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,1,Slightly knowledgeable,No,No,Yes,No,No,60b6b4d12a9854d3385bc768,education,2,3,3,1,int,shap,dt,True,Fail,First year grade,Pass,First year grade,True,True,True,True,3.0,3.2,4.333333333333333,3.3333333333333335
121,2021-08-24 10:47:14,2021-08-24 10:58:07,IP Address,172.87.4.134,100,652,True,2021-08-24 10:58:08,R_RmmaY57herTwsNj,,,,,47.7783050537109375,-90.343597412109375,anonymous,EN,1,F_1l9R50MAD9bvdgl,signature.png,8501,image/png,561bbdf9811d22000df3138a,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,13,Not knowledgeable at all,No,No,No,No,No,561bbdf9811d22000df3138a,education,1,2,4,2,bb,shap,lr,True,Pass,First year grade,Fail,First year grade,True,False,True,True,3.4,4.8,4.0,2.0
122,2021-08-24 10:48:30,2021-08-24 11:03:24,IP Address,66.170.78.239,100,894,True,2021-08-24 11:03:25,R_5Ab5B4BL9pvL5pT,,,,,42.5977020263671875,-88.75299835205078125,anonymous,EN,0.89999997615814208984375,F_2wouHVixQPsyFkJ,signature.png,10196,image/png,610021e1bbdd0685e6822640,Fail,First year grade,4.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,,,,,,,,,,,9,Moderately knowledgeable,Yes,Yes,Yes,Yes,No,610021e1bbdd0685e6822640,education,3,1,1,2,bb,no_shap,dt,True,Fail,First year grade,Fail,First year grade,True,True,True,True,4.6,3.6,1.0,2.0
123,2021-08-24 10:59:07,2021-08-24 11:05:28,IP Address,216.56.27.19,100,380,True,2021-08-24 11:05:29,R_2ypdnp4n4IyuGZ4,,,,,42.700897216796875,-88.54620361328125,anonymous,EN,1,F_3GcXjearViZFSDL,signature.png,8302,image/png,612252e1143216231e134d68,Fail,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,5,Not knowledgeable at all,Yes,No,Yes,No,No,612252e1143216231e134d68,education,3,4,3,4,int,shap,dt,True,Fail,First year grade,Fail,First year grade,True,True,True,True,2.4,3.4,4.0,4.0
124,2021-08-24 10:59:00,2021-08-24 11:06:30,IP Address,162.235.244.99,100,450,True,2021-08-24 11:06:31,R_33veLyQi1XxvfFl,,,,,41.7920074462890625,-88.1660003662109375,anonymous,EN,0.89999997615814208984375,F_uxNVmRujJanaceZ,signature.png,10147,image/png,5ee29028fb6eba3d81ebf0f9,,,,,,,,,,,Fail,First year grade,5.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,,,,,,,,,,,Fail,First year grade,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,1,Not knowledgeable at all,No,No,No,No,No,5ee29028fb6eba3d81ebf0f9,education,1,2,1,4,int,shap,lr,True,Fail,First year grade,Fail,First year grade,True,True,True,True,4.2,4.6,2.0,1.0
125,2021-08-24 11:04:59,2021-08-24 11:11:22,IP Address,69.112.206.125,100,383,True,2021-08-24 11:11:23,R_3qqhaPGeDMHkTSs,,,,,40.835205078125,-73.04340362548828125,anonymous,EN,1,F_2R2PNTvKyPAexrw,signature.png,16381,image/png,60fd7297b51b6c110faf723e,Pass,Mother's education level,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,23,Slightly knowledgeable,No,No,No,No,No,60fd7297b51b6c110faf723e,education,2,4,1,2,bb,no_shap,dt,True,Fail,First year grade,Pass,First year grade,False,True,False,True,4.8,4.0,2.6666666666666665,4.0
126,2021-08-24 11:09:17,2021-08-24 11:16:28,IP Address,67.250.165.194,100,430,True,2021-08-24 11:16:29,R_6xmF9uegWjSOLfz,,,,,40.760894775390625,-73.9114990234375,anonymous,EN,1,F_1n8G0TMPDus3bxe,signature.png,10274,image/png,60ff1815e9e3b27ae9ef3dea,Fail,First year grade,5.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,,,,,,,,,,,Fail,First year grade,5.0,2.0,1.0,5.0,1.0,4.0,4.0,4.0,,,,,,,,,,,1,Slightly knowledgeable,Yes,No,Yes,No,No,60ff1815e9e3b27ae9ef3dea,education,1,2,1,2,int,no_shap,dt,True,Fail,First year grade,Fail,First year grade,True,True,True,True,4.4,4.4,1.3333333333333333,2.3333333333333335
127,2021-08-24 11:13:16,2021-08-24 11:18:28,IP Address,68.227.72.177,100,312,True,2021-08-24 11:18:29,R_RD1xI2Xhwmagb9T,,,,,29.9481048583984375,-90.207000732421875,anonymous,EN,1,F_1rqTLDorMLcmERp,signature.png,10449,image/png,61087a9d86da2b69f3eb9d1d,,,,,,,,,,,Fail,First year grade,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,Fail,First year grade,5.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,6,Slightly knowledgeable,Yes,No,No,No,No,61087a9d86da2b69f3eb9d1d,education,3,4,1,3,int,no_shap,lr,True,Fail,First year grade,Fail,First year grade,True,True,True,True,4.2,3.8,2.6666666666666665,3.3333333333333335
128,2021-08-24 10:59:17,2021-08-24 11:21:42,IP Address,69.180.88.166,100,1345,True,2021-08-24 11:21:43,R_1mUSxRSoOLsGfc3,,,,,29.823699951171875,-81.3240966796875,anonymous,EN,1,F_1Kf1ElIhCdQlKkq,signature.png,8997,image/png,602470bac74f8417d4a9b514,Fail,Mother's education level,3.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,,,,,,,,,,,I don't know,First year grade,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,,,,,,,,,,,12,Slightly knowledgeable,No,No,Yes,No,No,602470bac74f8417d4a9b514,education,1,3,1,4,int,no_shap,dt,True,Fail,First year grade,Fail,First year grade,True,False,False,True,3.4,3.8,2.6666666666666665,2.3333333333333335
129,2021-08-24 11:12:58,2021-08-24 11:22:20,IP Address,73.83.37.113,100,561,True,2021-08-24 11:22:21,R_3k09J5CC6BfYQTS,,,,,48.69140625,-122.413299560546875,anonymous,EN,1,F_1GBUKXvyFSMGpEc,signature.png,8648,image/png,61037f80e765f934241d4285,,,,,,,,,,,Fail,First year grade,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,Fail,First year grade,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3,Moderately knowledgeable,No,No,No,No,No,61037f80e765f934241d4285,education,1,3,1,3,int,shap,lr,True,Fail,First year grade,Fail,First year grade,True,True,True,True,2.8,4.8,3.6666666666666665,3.0
130,2021-08-24 11:17:03,2021-08-24 11:26:22,IP Address,72.79.22.159,100,559,True,2021-08-24 11:26:23,R_2veqjgQUlK6KaFc,,,,,40.8184967041015625,-74.15889739990234375,anonymous,EN,1,F_Qc9ySZ1NTkbHsRj,signature.png,6438,image/png,5f919c44b2861d01ac284ea8,,,,,,,,,,,Fail,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5,Moderately knowledgeable,Yes,No,Yes,No,No,5f919c44b2861d01ac284ea8,education,3,1,1,2,int,shap,lr,True,Fail,First year grade,Fail,First year grade,True,True,True,True,3.4,4.2,4.0,2.0
131,2021-08-24 11:25:05,2021-08-24 11:35:57,IP Address,173.62.3.77,100,652,True,2021-08-24 11:35:58,R_1NqvIoCgIJXrrqS,,,,,41.5404052734375,-73.8979034423828125,anonymous,EN,1,F_3kodlWoASoYF5ME,signature.png,12748,image/png,61085ecb96bc2a8c2bffa47f,,,,,,,,,,,Fail,First year grade,5.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,13,Moderately knowledgeable,Yes,Yes,No,No,No,61085ecb96bc2a8c2bffa47f,education,2,4,1,4,bb,shap,lr,True,Fail,First year grade,Pass,First year grade,True,True,True,True,3.6,4.6,2.6666666666666665,2.3333333333333335
132,2021-08-24 12:00:51,2021-08-24 12:05:35,IP Address,74.102.144.227,100,284,True,2021-08-24 12:05:36,R_1jZhzEiPvDmIRVR,,,,,40.793792724609375,-74.48780059814453125,anonymous,EN,1,F_UF49jPAOz8Knu4p,signature.png,6502,image/png,61088eb3a37081224880c5c0,,,,,,,,,,,Fail,First year grade,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,,,,,,,,,,,Fail,Number of failures,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,1,Not knowledgeable at all,No,No,No,No,No,61088eb3a37081224880c5c0,education,2,3,2,4,bb,shap,lr,True,Pass,First year grade,Pass,First year grade,False,False,True,False,3.4,3.4,2.3333333333333335,2.6666666666666665
133,2021-08-24 12:07:33,2021-08-24 12:16:55,IP Address,68.44.168.24,100,562,True,2021-08-24 12:16:56,R_1F5tJKLoEuh5FAT,,,,,41.10699462890625,-85.0662994384765625,anonymous,EN,1,F_1LMCgPJgRuXn2Xa,signature.png,11306,image/png,607335a810ca68636e4172b7,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3,Slightly knowledgeable,No,No,No,No,No,607335a810ca68636e4172b7,education,1,2,4,1,bb,shap,lr,True,Pass,First year grade,Fail,First year grade,True,True,True,True,2.0,3.8,4.0,2.6666666666666665
134,2021-08-24 12:11:14,2021-08-24 12:20:12,IP Address,129.219.21.162,100,538,True,2021-08-24 12:20:13,R_3kaC5OJYEpQrTIN,,,,,33.43060302734375,-111.92559814453125,anonymous,EN,1,F_3FRQADXTTWfz0W0,signature.png,12767,image/png,60fd1b406f19c75f3dffaa18,,,,,,,,,,,Pass,First year grade,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,Fail,Number of failures,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,,,1,Slightly knowledgeable,No,No,No,No,No,60fd1b406f19c75f3dffaa18,education,3,1,2,3,int,no_shap,lr,True,Pass,First year grade,Fail,First year grade,True,True,True,False,4.2,4.4,4.333333333333333,4.333333333333333
135,2021-08-24 12:31:11,2021-08-24 12:39:05,IP Address,184.153.148.237,100,474,True,2021-08-24 12:39:06,R_3fd7S9bqbc39Etv,,,,,44.7180938720703125,-68.61620330810546875,anonymous,EN,1,F_2OZOXiDzv5joeCm,signature.png,9448,image/png,5ec75df0d799ae1c11a8115c,,,,,,,,,,,Fail,First year grade,4.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,5.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1,Slightly knowledgeable,No,No,No,No,No,5ec75df0d799ae1c11a8115c,education,4,3,3,2,int,shap,lr,True,Fail,First year grade,Pass,First year grade,True,True,True,True,4.2,3.6,2.6666666666666665,4.666666666666667
136,2021-08-24 12:33:11,2021-08-24 12:41:53,IP Address,205.185.165.114,100,521,True,2021-08-24 12:41:54,R_1FhrTchzhJ5Qam4,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,1,F_1rIncIRLqfh5Fbr,signature.png,12009,image/png,60f5e7f8ab507c090c2048df,Pass,First year grade,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,3,Slightly knowledgeable,No,No,Yes,No,No,60f5e7f8ab507c090c2048df,education,4,1,4,1,int,no_shap,dt,True,Pass,First year grade,Pass,First year grade,True,True,True,True,2.4,3.6,4.0,2.6666666666666665
